100 REP SQUAT CHALLENGE (Effectively Tone & Lift the Booty & Thighs) 0-38 screenshot (1).jpg,437.72733,255.1478,-429.7978,443.86023,246.28558,-417.04782,447.26544,246.47772,-417.0534,450.65942,246.62256,-416.94116,434.55875,245.59253,-416.10443,431.35306,245.15259,-416.0508,428.11328,244.75786,-416.07855,455.88953,248.23363,-319.62704,424.7983,245.68176,-315.91895,443.08386,262.86554,-392.18094,432.0747,261.8247,-390.9956,475.58163,281.07925,-256.94366,401.4203,277.95172,-254.58969,473.96054,340.12503,-408.9778,398.72562,336.92325,-413.8664,445.11777,296.79367,-541.39124,429.12442,295.52356,-544.6357,439.27454,282.82318,-573.50055,434.3445,280.2029,-573.372,442.6471,275.20386,-543.2818,432.15314,274.23,-549.77954,440.80875,280.3311,-530.7491,434.73676,280.32092,-536.97675,459.94843,342.47504,4.1398034,416.76962,341.45468,-3.947735,498.81,345.55893,-270.00806,386.4801,348.1327,-278.0448,489.66763,416.88965,-113.3367,379.66708,418.7203,-117.840355,482.28143,429.10806,-103.20499,382.6867,430.6624,-108.75591,503.22766,442.34552,-204.5991,369.41953,443.8196,-217.95204
100 REP SQUAT CHALLENGE (Effectively Tone & Lift the Booty & Thighs) 0-40 screenshot.jpg,438.97098,241.33006,-327.11816,444.56778,233.49646,-314.04437,448.0294,233.65471,-314.004,451.48627,233.7573,-313.92877,435.14932,233.07048,-312.61145,431.85873,232.78342,-312.5263,428.55176,232.55457,-312.52103,456.71628,237.00821,-227.68896,425.19794,235.49353,-224.00452,444.97684,249.51965,-294.9935,433.2193,248.74963,-293.67734,475.29895,272.7293,-173.99268,402.63373,271.87396,-172.20923,477.87997,331.76904,-299.49054,400.42892,332.61383,-302.7121,450.14444,291.20047,-414.44357,432.17148,291.5683,-429.70734,442.86816,277.4749,-439.55344,440.29712,278.89572,-453.09546,447.57718,269.24585,-411.8541,436.24133,270.79218,-429.25156,446.4246,273.73535,-404.6707,437.52722,275.61145,-420.91916,458.7029,336.33945,2.2575085,416.444,336.47763,-2.0705311,496.5458,346.22318,-246.95085,383.9191,350.92004,-241.37065,488.6795,416.87146,-93.45248,384.6101,418.01547,-82.893814,481.51614,427.6215,-82.922554,389.28253,428.8117,-73.22825,502.86337,443.6688,-181.77483,373.28604,444.117,-173.88924
100 REP SQUAT CHALLENGE (Effectively Tone & Lift the Booty & Thighs) 0-42 screenshot.jpg,447.81372,248.20123,-308.65198,450.70294,239.8961,-295.20328,453.43585,239.96962,-295.1816,456.1563,239.98709,-295.1234,442.2555,239.5279,-299.62674,438.95972,239.19609,-299.58173,435.65662,238.91261,-299.5938,456.3324,241.1964,-204.24388,428.1703,239.97305,-225.07362,450.3419,255.39342,-273.74426,440.4243,254.65341,-279.6908,471.62366,271.77097,-151.26411,400.64316,272.5637,-173.38945,478.7106,328.4593,-290.58685,400.70087,330.3758,-309.0269,449.3858,290.23465,-431.01318,431.6053,287.26202,-427.88892,441.95883,277.80093,-458.97427,438.3693,273.36642,-451.2667,444.9127,269.1252,-431.50082,434.57758,266.4122,-427.72318,443.51373,273.99557,-422.20508,436.3223,271.7499,-418.656,458.56778,336.72333,3.9599557,416.75363,338.70474,-3.7774415,495.8479,343.52795,-240.20769,380.76007,346.94025,-257.48465,488.6163,416.3887,-109.42543,382.49036,417.9644,-122.49227,481.23343,428.48773,-101.48093,387.2919,429.7945,-114.85178,503.55157,440.40265,-200.96275,371.36234,441.03763,-218.70401
100 REP SQUAT CHALLENGE (Effectively Tone & Lift the Booty & Thighs) 0-44 screenshot.jpg,442.33826,246.69725,-288.92914,446.8184,239.21916,-274.69168,449.78772,239.34773,-274.64633,452.76596,239.41995,-274.57492,438.08887,238.86407,-276.69324,434.96033,238.59743,-276.6348,431.81705,238.38469,-276.63037,455.86923,241.90207,-185.02568,426.9933,240.52565,-195.42131,446.54706,254.56252,-255.27824,436.3924,253.94064,-258.08267,473.19513,275.98486,-135.27235,403.59763,273.8425,-148.44196,478.07065,329.64728,-279.5424,399.7697,331.25952,-290.02338,449.53943,286.7513,-406.79718,434.64926,289.19394,-406.4037,443.18665,272.77136,-435.31903,442.7477,275.40305,-427.46194,446.39328,264.95462,-405.2328,439.27164,268.05984,-403.45627,445.08713,270.2363,-397.2681,440.40128,273.98172,-396.9101,458.7452,341.15283,4.657036,417.4623,341.58862,-4.4452105,497.20038,344.59866,-250.87129,383.43362,347.8362,-257.6489,486.5677,417.15305,-119.66563,382.00546,419.12543,-124.79543,478.2172,430.2892,-111.89143,387.26892,432.1353,-117.7403,504.08768,439.82446,-212.70433,366.1273,441.32593,-221.6947
100 REP SQUAT CHALLENGE (Effectively Tone & Lift the Booty & Thighs) 0-46 screenshot.jpg,441.78537,260.4768,-378.72235,447.16248,251.78656,-366.15915,450.58755,251.89786,-366.1274,453.977,251.9672,-366.04227,437.90137,251.33348,-365.65408,434.6209,250.96625,-365.57837,431.30737,250.66687,-365.5905,458.70773,253.70195,-270.08212,427.4192,252.1019,-270.52982,447.24057,268.20865,-341.99323,435.9468,267.3607,-341.99527,476.98373,284.7441,-207.54147,404.28085,286.47607,-208.50272,483.1346,345.4156,-370.49026,404.03763,349.96164,-365.09787,450.21677,305.87054,-523.46356,433.64896,304.7394,-514.902,441.167,293.70242,-553.22217,440.194,290.93304,-542.31433,445.6152,283.39096,-524.0086,436.47772,282.07196,-517.813,444.38498,288.42917,-513.4147,438.8032,287.48035,-505.78525,463.86523,351.6597,3.384109,421.82657,352.22153,-3.1321468,501.95303,341.63354,-265.24658,385.16562,347.67203,-270.45123,488.15976,415.96902,-125.10271,385.4704,418.92737,-131.02925,479.41284,429.24387,-116.82339,390.80862,432.05753,-123.933495,506.30786,438.66885,-221.0635,371.8041,442.622,-230.42644
100 REP SQUAT CHALLENGE (Effectively Tone & Lift the Booty & Thighs) 0-47 screenshot.jpg,439.1904,259.663,-362.48096,444.6501,250.85011,-350.23917,447.94357,250.98666,-350.2309,451.2273,251.08125,-350.1369,435.55084,250.28752,-351.45532,432.3062,249.87494,-351.40884,429.04504,249.50697,-351.42444,455.2148,252.88634,-258.77713,424.8082,250.6689,-265.0995,443.98,267.22827,-327.29068,433.09598,266.34494,-329.07297,471.94568,285.82672,-193.36049,401.70746,283.9953,-202.4942,472.5295,346.28934,-325.89603,397.6101,346.20428,-331.58264,446.4575,303.58887,-451.07617,430.4847,302.67194,-441.5528,440.318,289.2816,-478.38986,437.83023,287.66376,-464.18707,444.52258,280.97165,-448.79486,434.57788,280.12485,-441.51477,442.84143,285.9453,-440.81104,436.70398,285.96066,-433.1651,457.22354,346.0457,6.586588,416.03717,345.318,-6.333653,501.3031,349.15237,-241.44771,384.41992,350.45734,-258.7128,487.60007,417.23654,-116.15196,379.6943,420.08536,-128.72806,479.19183,429.67944,-108.71176,383.20764,432.3419,-122.13104,502.72888,438.5915,-206.58815,368.52313,442.65808,-226.59853
100 REP SQUAT CHALLENGE (Effectively Tone & Lift the Booty & Thighs) 0-49 screenshot.jpg,435.72705,253.9873,-350.92087,441.37793,246.50522,-337.378,444.52075,246.72327,-337.34476,447.6549,246.88345,-337.28333,432.80185,245.91342,-336.08102,429.88474,245.54063,-336.008,426.93875,245.22711,-336.01782,452.73465,249.3323,-245.18823,424.1769,247.04596,-241.73743,440.92123,261.7851,-316.2258,430.75925,260.787,-315.13068,470.7687,283.44693,-180.16565,401.56793,279.6424,-185.86143,476.99637,341.58536,-330.1033,392.64624,337.39514,-337.46365,446.97388,302.5585,-472.8391,427.2453,299.23978,-481.00232,439.03104,289.93423,-503.21698,435.23926,286.7675,-508.36447,442.87244,280.38538,-473.07632,433.16162,278.72974,-483.7187,441.6912,285.20062,-462.9808,434.38852,284.29962,-472.06717,454.93643,343.42032,3.0401077,414.4733,342.9911,-2.7974641,498.05273,341.84518,-263.91092,380.97806,345.54364,-277.71005,486.56488,413.52713,-117.14079,380.40515,416.33386,-126.50012,477.50894,426.67426,-108.669754,385.65552,429.39395,-118.33473,506.31104,437.31125,-218.46869,365.10434,439.6193,-229.58484
100 REP SQUAT CHALLENGE (Effectively Tone & Lift the Booty & Thighs) 0-51 screenshot.jpg,439.7487,255.60983,-342.7744,445.0948,247.39249,-330.4644,448.35745,247.58475,-330.44452,451.62897,247.73271,-330.37375,436.05878,246.71533,-331.6691,432.8171,246.28252,-331.6336,429.55505,245.89926,-331.62683,455.61618,250.1211,-239.91331,425.19962,247.56363,-245.28125,444.49734,263.40247,-307.98145,433.63745,262.465,-309.4126,471.95584,284.2554,-175.7462,402.64923,279.42468,-186.42198,472.00635,343.3226,-316.70764,396.44666,338.62857,-322.2697,446.6692,302.86227,-449.00806,430.2086,297.9026,-433.71652,442.04022,289.76474,-477.81705,437.47794,283.1668,-455.91388,444.76102,282.57523,-447.37296,434.9746,276.66843,-433.72516,442.83704,287.27167,-438.8986,436.90103,282.9275,-425.72015,454.91858,345.31586,7.561746,414.127,343.85034,-7.329661,503.19647,348.11536,-246.55757,384.49475,346.67303,-264.5725,483.8878,417.00464,-124.71039,381.07382,419.95102,-148.13174,473.56985,429.15607,-117.21518,385.20148,432.91193,-142.50635,500.91803,440.29974,-213.21619,368.24283,442.15628,-247.48184
100 REP SQUAT CHALLENGE (Effectively Tone & Lift the Booty & Thighs) 0-53 screenshot.jpg,438.25522,240.31894,-362.04697,443.4012,233.87369,-345.68027,446.31485,234.26985,-345.66525,449.23126,234.60216,-345.62192,434.89517,233.01309,-345.65286,431.97806,232.6278,-345.57468,429.03635,232.29645,-345.57797,452.77258,237.93497,-250.31458,424.91458,234.85797,-250.34308,442.3778,248.94382,-326.8844,432.44873,247.56415,-326.8039,471.59863,275.0417,-187.10696,399.5539,272.76303,-197.17769,481.9124,331.67203,-326.70566,390.76758,331.12173,-344.2774,449.01868,296.10516,-473.2274,428.6439,292.9654,-481.7556,440.2786,284.7636,-505.16782,437.247,280.06656,-508.84348,442.7843,275.25952,-475.58417,435.24466,273.16013,-484.02704,442.281,279.70682,-463.26743,436.26743,278.69223,-472.6295,457.71463,334.23117,1.1592855,414.8226,334.4995,-0.9785432,497.67697,349.64197,-264.35864,382.19458,350.01733,-275.2997,486.58627,416.84933,-97.09385,382.98862,418.9256,-110.74072,478.56018,428.4249,-86.33941,388.20187,431.8031,-100.89178,501.81982,441.3088,-196.32301,367.96323,441.63367,-214.1023
100 REP SQUAT CHALLENGE (Effectively Tone & Lift the Booty & Thighs) 0-54 screenshot.jpg,438.77182,260.56512,-415.796,444.80515,251.66757,-401.6595,448.43118,251.87685,-401.6625,452.03867,252.04608,-401.55313,435.2142,250.87999,-400.53925,431.77325,250.39844,-400.47406,428.30823,249.96884,-400.4583,457.3759,254.69945,-306.53638,424.72964,251.98305,-302.698,444.66333,268.76794,-380.00873,432.6268,267.62534,-378.77725,475.2388,288.4622,-243.60109,401.87836,286.17368,-245.55261,475.75964,348.13647,-376.9593,397.39468,346.399,-383.91208,446.518,305.19354,-481.80972,431.75183,302.1154,-494.67526,439.54443,290.28894,-507.75412,438.93982,286.87842,-520.946,443.73654,282.91345,-476.2389,436.54944,279.75983,-493.96085,442.02756,287.9833,-469.83667,438.71954,285.6728,-484.85532,460.4656,347.6772,3.7011576,417.5593,346.55273,-3.460463,496.15366,351.19125,-270.38547,385.8578,355.35617,-264.53726,489.86453,417.63168,-89.19116,380.9311,417.95172,-86.56951,483.62827,427.82803,-76.27579,384.6625,428.37766,-75.41302,500.52237,445.14053,-181.75034,369.60956,443.26248,-184.31442
