100 REP SQUAT CHALLENGE (Effectively Tone & Lift the Booty & Thighs) 0-38 screenshot (1).png,squats_down,436.8936,255.80194,-412.71738,443.1848,246.76558,-401.48868,446.6186,246.9849,-401.48642,450.0431,247.15714,-401.37494,433.92426,245.89685,-400.24423,430.72284,245.34451,-400.20316,427.48785,244.84363,-400.2426,455.51788,248.40091,-306.5568,424.3002,245.27075,-302.04388,442.3526,263.23157,-375.62897,431.30115,261.95886,-374.19324,475.39023,279.69336,-244.09508,401.02182,276.25732,-239.628,472.90573,339.0111,-398.69968,398.9639,336.5505,-400.05225,444.9148,295.25403,-532.9647,430.34357,293.87958,-536.2485,439.2218,280.9148,-565.0093,436.03833,278.28925,-565.8682,443.00812,273.50467,-534.59216,433.47375,271.7669,-541.94525,441.0745,278.5886,-522.56586,436.00153,277.9624,-528.5794,459.7123,342.23337,3.9160023,416.7513,341.357,-3.715104,498.37692,344.17838,-272.6737,385.27176,346.76492,-280.67905,488.0633,416.70804,-110.209145,379.02686,418.33878,-119.835754,480.2542,428.17102,-99.296555,382.24225,429.38147,-110.486694,501.633,444.26398,-199.87654,369.19574,445.48447,-219.41878
100 REP SQUAT CHALLENGE (Effectively Tone & Lift the Booty & Thighs) 0-40 screenshot.png,squats_down,438.52344,241.2444,-281.84555,443.654,233.67871,-270.078,447.01938,233.76068,-270.0496,450.39044,233.78392,-270.0001,434.50052,233.49931,-269.10358,431.25238,233.32292,-269.04263,427.9927,233.20367,-269.04788,455.49,237.21426,-193.403,424.72772,236.44818,-191.20447,444.64407,249.19962,-253.18182,433.0604,248.77023,-252.29097,474.22964,272.05637,-145.9574,403.83084,272.05948,-142.9033,478.78766,328.08887,-247.88304,400.48172,332.6048,-249.04932,449.29886,288.23697,-334.84732,431.65634,290.8254,-355.14075,442.2306,275.02768,-355.37735,439.82578,278.33258,-373.68756,445.9499,267.20483,-328.8127,435.6535,269.6858,-352.46213,445.1531,271.60638,-325.36392,436.6604,274.5373,-347.08505,457.87128,336.1967,1.9946262,416.85184,336.65793,-1.895783,495.1396,345.08722,-230.10268,383.42752,348.9813,-221.64388,489.05167,416.1965,-91.20227,383.41745,416.58337,-80.927666,481.86337,426.85266,-81.6175,388.3607,427.15286,-72.02438,504.6802,443.16043,-171.58298,370.823,442.94067,-162.12914
100 REP SQUAT CHALLENGE (Effectively Tone & Lift the Booty & Thighs) 0-42 screenshot.png,squats_down,447.44678,246.99205,-279.25223,450.39194,238.79666,-266.19022,453.20648,238.9072,-266.14642,456.0163,238.96341,-266.07938,441.75375,238.3547,-271.03375,438.33646,238.00452,-270.99493,434.9108,237.70715,-271.00482,456.08908,240.70575,-178.9527,427.17535,239.21999,-202.03644,450.1346,254.4206,-245.89604,439.73734,253.63155,-252.3892,470.40833,271.23877,-134.94386,400.20126,272.86707,-153.60072,475.96368,326.91428,-265.35318,402.45157,331.3173,-281.71085,448.39813,286.5496,-384.68335,432.1675,287.40173,-389.77472,441.24374,273.46085,-410.2323,438.59888,273.08853,-410.52475,444.95923,265.18835,-383.28763,434.57993,265.95767,-387.6751,443.63016,270.31805,-376.1997,436.30164,271.28223,-381.18954,457.193,337.18906,5.3942633,416.20566,339.81522,-5.261241,494.5013,343.88806,-228.23868,381.15005,347.73755,-239.25075,488.09653,416.88507,-99.303085,381.1548,416.59116,-104.373566,480.50323,428.3337,-90.90175,385.6228,427.2277,-96.43188,504.46942,443.35464,-182.30399,370.95435,442.47882,-191.7747
100 REP SQUAT CHALLENGE (Effectively Tone & Lift the Booty & Thighs) 0-44 screenshot.png,squats_down,442.61838,246.79837,-285.75763,447.1063,239.0863,-272.68527,450.16174,239.17805,-272.64008,453.22614,239.21527,-272.5735,438.20978,238.82112,-274.3147,434.98862,238.57959,-274.2524,431.75104,238.39362,-274.25757,456.43048,241.72655,-186.29231,426.83795,240.62093,-195.18887,447.08536,254.62538,-253.08804,436.55453,254.10216,-255.40942,473.5036,274.9065,-136.88899,404.0678,273.92102,-145.51234,478.46866,328.77335,-269.71313,400.38828,331.79395,-277.56613,450.1759,286.50888,-390.33603,433.79816,289.744,-392.87692,443.5534,272.98386,-418.0801,441.66455,276.34683,-413.41037,447.0054,264.81552,-390.01895,438.28296,268.477,-390.84857,445.8516,269.9509,-381.49667,439.42093,274.1529,-384.09366,459.65808,341.04108,3.6896725,418.7816,341.84763,-3.5161314,498.36252,343.984,-244.13333,384.3837,347.18408,-245.64914,487.43164,417.29593,-110.08213,381.36398,417.81967,-113.37169,478.9025,429.93112,-101.87646,386.68674,430.71017,-106.169044,504.84088,441.94647,-199.42894,364.27036,440.99695,-205.2032
100 REP SQUAT CHALLENGE (Effectively Tone & Lift the Booty & Thighs) 0-46 screenshot.png,squats_down,440.68912,261.7083,-416.08463,446.52774,252.75038,-403.48016,450.0158,252.8476,-403.4745,453.46942,252.90158,-403.40283,437.20648,252.32649,-401.93747,433.9715,251.96754,-401.8631,430.6967,251.67014,-401.8714,459.1004,254.62006,-305.5255,427.43393,252.96442,-300.6834,446.57294,269.30084,-378.62326,435.17313,268.52832,-377.08536,478.60263,286.56714,-232.8108,404.9209,287.10965,-237.09671,484.08334,348.14465,-388.58023,400.84607,350.45493,-394.71954,451.79413,307.87885,-546.2491,433.2936,306.5767,-548.77466,443.2458,295.36542,-580.3148,440.5331,292.5174,-580.225,447.20575,284.88354,-551.2387,437.21927,283.66803,-556.4848,445.525,289.81448,-536.73816,439.42648,289.37518,-540.69745,464.13235,349.7283,2.2602081,422.24646,349.3705,-2.0051227,500.2199,344.6731,-282.71097,386.01492,348.95554,-286.52475,489.20865,415.70865,-107.95316,383.71216,417.5967,-111.091156,481.02243,427.74146,-96.572754,388.35046,429.76474,-100.5851,506.9539,441.53714,-202.67702,370.28378,442.9921,-209.67213
100 REP SQUAT CHALLENGE (Effectively Tone & Lift the Booty & Thighs) 0-47 screenshot.png,squats_down,438.9169,259.2086,-378.60983,444.1965,250.4306,-366.8423,447.48376,250.50784,-366.844,450.76443,250.54207,-366.78146,435.11404,250.00342,-367.2205,431.8749,249.63947,-367.16,428.60928,249.31967,-367.1594,455.01004,252.2291,-276.4368,424.4949,250.4629,-277.79883,443.8974,266.6137,-343.64365,433.0506,265.94394,-343.91507,472.8818,285.80762,-207.3422,401.51877,282.38324,-216.95566,471.83023,347.70004,-338.43402,396.14032,343.09384,-347.5488,446.73123,307.63403,-466.3505,429.92056,302.8733,-464.4054,441.35764,294.22348,-495.19272,437.7045,288.94315,-489.31406,445.1723,285.7893,-467.24454,434.84613,281.2274,-467.79077,443.18216,290.42038,-456.70255,436.74072,287.07837,-456.94144,456.95477,345.8171,4.997682,415.25616,344.62817,-4.7836313,502.62677,351.6454,-244.82776,383.87784,350.05273,-259.80692,484.6119,417.71313,-98.37528,380.54178,419.63278,-112.52098,475.17633,429.16077,-88.67247,384.51877,432.10846,-104.04255,499.33075,441.72345,-184.9016,367.9783,443.0747,-207.3369
100 REP SQUAT CHALLENGE (Effectively Tone & Lift the Booty & Thighs) 0-49 screenshot.png,squats_down,437.17624,255.32312,-353.69553,442.34915,247.78954,-340.73325,445.4834,248.03192,-340.70215,448.6041,248.22432,-340.64096,433.67432,247.04295,-339.53046,430.62695,246.57532,-339.45486,427.5472,246.17189,-339.46466,452.7728,250.14737,-253.33665,423.99326,247.47462,-250.12943,442.10345,262.92462,-320.8088,431.69458,261.68747,-319.77866,470.73654,282.7304,-195.79146,400.3126,281.04114,-195.79239,479.3239,338.65887,-333.15753,394.59082,341.22513,-325.51065,447.6187,302.92886,-457.81064,428.79944,301.1758,-453.61664,438.7978,291.36166,-485.20303,436.85114,288.33896,-478.69925,442.55505,281.4733,-457.39966,434.00247,279.66003,-454.5486,441.99124,285.94144,-448.64175,435.02695,284.74966,-444.80972,456.59076,343.27057,0.56544274,415.6823,343.57886,-0.3960351,496.34546,344.90695,-251.80652,381.80093,348.67044,-244.97342,488.3484,415.09314,-96.70546,383.27997,416.01572,-90.36299,480.181,427.18292,-86.829254,388.98816,428.11682,-81.3609,507.1867,440.69727,-187.6709,369.11145,441.77496,-181.14502
100 REP SQUAT CHALLENGE (Effectively Tone & Lift the Booty & Thighs) 0-51 screenshot.png,squats_down,439.15063,256.31686,-326.58865,444.32364,247.95789,-314.18805,447.5762,248.01303,-314.168,450.83258,248.01917,-314.09818,435.33102,247.62886,-314.33615,432.14328,247.31764,-314.3071,428.93414,247.05289,-314.29398,455.45242,250.2764,-225.9331,425.21927,248.88817,-227.31152,444.55734,263.88223,-293.15546,433.69434,263.35358,-293.4113,475.17416,285.5924,-165.42644,404.02664,279.83395,-168.5429,476.83597,346.5025,-289.5722,393.50504,340.04758,-296.1026,447.9034,303.9015,-402.78223,429.6311,298.01816,-407.64554,441.7771,290.8437,-430.18536,438.52853,284.01355,-428.0933,444.69098,282.5866,-399.02826,435.2694,275.9474,-406.35565,443.57742,287.57007,-391.87534,436.5471,282.08328,-399.42877,458.35184,348.7182,5.4747653,417.0844,346.2505,-5.225693,505.4516,347.9669,-241.8224,384.97775,344.7551,-254.49841,486.26816,417.61206,-117.301994,379.0964,417.7338,-140.26404,476.00467,429.3285,-109.36956,383.09784,430.1623,-134.43512,503.02463,442.8565,-205.74138,364.52332,441.96036,-238.74654
100 REP SQUAT CHALLENGE (Effectively Tone & Lift the Booty & Thighs) 0-53 screenshot.png,squats_down,438.32385,239.77971,-305.40848,443.43698,233.77092,-290.16196,446.26898,234.2002,-290.13144,449.11484,234.55682,-290.10834,435.15274,232.84262,-290.4592,432.29706,232.43343,-290.38547,429.42422,232.08173,-290.4106,452.63153,238.01825,-200.37206,425.40616,234.62404,-203.06374,442.3605,248.31528,-272.20703,432.6656,246.81326,-272.8655,470.90375,274.3487,-143.24384,400.63257,271.3102,-152.78862,482.1595,330.191,-269.45706,392.70062,329.85968,-281.2988,449.463,294.9971,-406.97244,430.5206,294.1753,-413.8386,440.22165,284.36868,-437.32062,440.0797,282.85373,-438.2347,442.76053,274.08615,-410.09735,437.48898,274.4384,-416.79758,442.61307,278.409,-398.4374,438.0201,279.52414,-405.75824,456.67764,335.61658,1.903934,414.89667,335.88867,-1.6891236,496.02197,347.66885,-257.1848,378.53238,348.13187,-261.35156,483.86047,418.038,-120.23229,382.13312,418.523,-128.5841,475.1021,430.45627,-111.86225,388.27682,431.47278,-120.91935,502.0202,440.3106,-218.10684,366.5477,439.95502,-227.11093
100 REP SQUAT CHALLENGE (Effectively Tone & Lift the Booty & Thighs) 0-54 screenshot.png,squats_down,439.41772,260.94373,-410.07596,445.2746,251.9876,-397.1882,448.87646,252.18001,-397.19165,452.4613,252.33203,-397.08994,435.6862,251.25598,-396.29166,432.2173,250.78891,-396.23004,428.72778,250.37372,-396.21942,457.52396,254.9742,-305.11743,424.9386,252.44601,-302.5865,445.21695,269.07373,-374.98642,433.22308,267.9816,-374.1088,474.81543,288.3946,-243.14204,402.26236,285.84143,-242.76848,472.0757,347.9998,-369.1251,397.70197,346.04932,-374.49484,446.2672,302.97723,-470.43045,431.59012,302.38126,-483.97354,440.32303,287.38562,-496.0739,438.89008,287.60422,-509.67496,445.16638,280.65576,-465.80902,436.5711,280.03293,-484.1346,443.28683,285.68558,-459.1475,438.60242,285.72336,-474.93445,458.99066,345.32986,4.180837,417.00192,344.38202,-3.9616723,495.7134,348.41245,-255.19879,386.80682,352.8309,-255.38713,488.63245,416.2156,-83.45159,383.2778,416.60425,-84.515945,481.46527,427.2258,-71.25491,386.64368,426.8915,-73.818214,502.92285,443.40247,-171.96834,373.8443,442.9086,-179.26028
